Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xb035f433
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16715 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 20800.000000

Root relaxation: objective 1.012208e+04, 3268 iterations, 0.13 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 103412 46833 11567.9494   69   50 11575.2000 11329.9939  2.12%  38.7  680s
 104213 47208 11555.9096   68   43 11575.2000 11330.3165  2.12%  38.7  685s
 105033 47542 11540.1213   57   69 11575.2000 11330.6634  2.11%  38.7  690s
 105719 47875 11561.2271   68   43 11575.2000 11330.8785  2.11%  38.7  695s
 106518 48239 11558.0780   64   55 11575.2000 11331.1936  2.11%  38.7  700s
 107359 48630 11349.0978   53   77 11575.2000 11331.5831  2.10%  38.7  705s
 108186 49003 11448.5263   60   67 11575.2000 11331.9300  2.10%  38.7  710s
 109033 49345 11550.7544   60   58 11575.2000 11332.2068  2.10%  38.7  715s
 109854 49742 11465.2341   58   64 11575.2000 11332.5911  2.10%  38.7  720s
 110656 50104 11359.3355   53   75 11575.2000 11332.8475  2.09%  38.7  725s
 111454 50477 11566.2852   57   69 11575.2000 11333.2160  2.09%  38.7  730s
 112279 50817 11393.5785   54   72 11575.2000 11333.5638  2.09%  38.7  735s
 113089 51198 11359.9186   53   81 11575.2000 11333.8209  2.09%  38.8  740s
 113922 51576 11490.8809   62   65 11575.2000 11334.1871  2.08%  38.7  745s
 114709 51921 11444.7614   56   63 11575.2000 11334.4256  2.08%  38.8  750s
 115577 52309 11527.2846   65   47 11575.2000 11334.6412  2.08%  38.7  755s
 116421 52678 11377.9671   54   76 11575.2000 11335.0634  2.07%  38.7  760s
 117274 53073 11529.3007   63   57 11575.2000 11335.3364  2.07%  38.7  765s
 118112 53458     cutoff   68      11575.2000 11335.6251  2.07%  38.7  770s
 118931 53839 11561.9762   59   67 11575.2000 11335.9077  2.07%  38.7  775s
 119756 54243 11471.9618   55   71 11575.2000 11336.2192  2.06%  38.7  780s
 120336 54482 11365.8831   55   74 11575.2000 11336.4797  2.06%  38.7  788s
 120617 54602 11363.0805   54   72 11575.2000 11336.5704  2.06%  38.7  790s
 121462 54998 11340.8559   52   78 11575.2000 11336.8594  2.06%  38.7  795s
 122267 55380 11571.3323   67   54 11575.2000 11337.0606  2.06%  38.7  800s
 123009 55719 11376.4101   52   75 11575.2000 11337.3300  2.05%  38.7  805s
 123736 56046 11517.8600   64   64 11575.2000 11337.6049  2.05%  38.7  810s
 124578 56393 11344.1261   52   83 11575.2000 11337.8940  2.05%  38.7  815s
 125379 56746 11557.1461   65   48 11575.2000 11338.1998  2.05%  38.7  820s
 126210 57128 11457.3864   57   73 11575.2000 11338.4949  2.04%  38.7  825s
 126989 57461 11475.7296   62   63 11575.2000 11338.7734  2.04%  38.7  830s
 127670 57766 11565.4958   59   67 11575.2000 11339.0423  2.04%  38.7  835s
 128534 58127 11437.8194   56   66 11575.2000 11339.2953  2.04%  38.7  840s
 129356 58507 11487.6765   61   67 11575.2000 11339.4906  2.04%  38.7  845s
 130156 58838 11459.2552   59   71 11575.2000 11339.6971  2.03%  38.7  850s
 130971 59217 11544.2401   61   68 11575.2000 11339.9787  2.03%  38.7  855s
 131800 59575 11563.9108   60   73 11575.2000 11340.3316  2.03%  38.7  860s
 132461 59856 11476.5150   54   77 11575.2000 11340.5672  2.03%  38.7  865s
 133280 60174 11463.2266   58   69 11575.2000 11340.8332  2.02%  38.7  870s
 134083 60554 11478.4923   61   52 11575.2000 11341.0913  2.02%  38.7  875s
 134934 60908 11449.1480   53   77 11575.2000 11341.3444  2.02%  38.7  880s
 135768 61260 11404.3132   58   72 11575.2000 11341.5717  2.02%  38.7  885s
 136556 61601 11400.4951   55   77 11575.2000 11341.8560  2.02%  38.7  890s
 137398 61945 11569.4222   61   66 11575.2000 11342.0880  2.01%  38.7  895s
 138195 62295 11374.7901   53   81 11575.2000 11342.2945  2.01%  38.7  900s
 138965 62626 11360.6398   56   70 11575.2000 11342.5276  2.01%  38.7  905s
 139793 62976 11558.7942   64   58 11575.2000 11342.7191  2.01%  38.7  910s
 140617 63324 11507.0539   65   50 11575.2000 11342.9793  2.01%  38.7  915s
 141428 63685 11359.4347   54   79 11575.2000 11343.1614  2.00%  38.7  920s
 142202 64026 11390.8330   58   63 11575.2000 11343.4067  2.00%  38.7  925s
 143004 64416 11567.9736   66   55 11575.2000 11343.6263  2.00%  38.7  930s
 143860 64791 11427.2794   58   67 11575.2000 11343.8885  2.00%  38.7  935s
 144659 65128 11496.5634   63   44 11575.2000 11344.0633  2.00%  38.7  940s
 145489 65489 11491.2669   60   71 11575.2000 11344.3256  1.99%  38.7  945s
 146279 65828 11362.0866   53   79 11575.2000 11344.6650  1.99%  38.7  950s
 147077 66151 11542.1063   57   72 11575.2000 11344.9011  1.99%  38.7  955s
 147868 66523 11487.6189   61   66 11575.2000 11345.1975  1.99%  38.7  960s
 148650 66855 11492.2637   62   61 11575.2000 11345.3903  1.99%  38.8  965s
 149499 67238 11531.2765   62   64 11575.2000 11345.5977  1.98%  38.7  970s
 150304 67583 11550.9511   64   54 11575.2000 11345.8577  1.98%  38.7  975s
 151044 67908 11460.9756   58   65 11575.2000 11346.0990  1.98%  38.7  980s
 151847 68249 11520.8167   65   51 11575.2000 11346.3134  1.98%  38.7  985s
 152668 68598 11470.4569   56   68 11575.2000 11346.5071  1.98%  38.7  990s
 153434 68938 11402.1171   57   68 11575.2000 11346.6883  1.97%  38.8  995s
 154224 69252 11373.0898   51   79 11575.2000 11346.8777  1.97%  38.8 1000s
 155061 69597 11525.6144   62   55 11575.2000 11347.0821  1.97%  38.8 1005s
 155871 69946 11456.2177   59   60 11575.2000 11347.2649  1.97%  38.8 1010s
 156599 70256 11402.9296   55   73 11575.2000 11347.4749  1.97%  38.8 1015s
 157341 70553 11570.7031   68   56 11575.2000 11347.6315  1.97%  38.8 1020s
 158183 70903 11364.4586   51   82 11575.2000 11347.8124  1.96%  38.8 1025s
 158982 71264 11436.7413   56   73 11575.2000 11348.0270  1.96%  38.8 1030s
 159773 71585 11477.2484   54   75 11575.2000 11348.1775  1.96%  38.8 1035s
 160612 71909     cutoff   66      11575.2000 11348.3706  1.96%  38.8 1040s
 161423 72207 11408.9760   59   67 11575.2000 11348.5612  1.96%  38.8 1045s
 162238 72537 11518.7638   62   68 11575.2000 11348.7406  1.96%  38.8 1050s
 163041 72894 11456.9654   61   68 11575.2000 11348.9441  1.95%  38.8 1055s
 163829 73212 11550.6049   62   51 11575.2000 11349.1478  1.95%  38.8 1060s
 164546 73506 11445.5267   58   64 11575.2000 11349.3323  1.95%  38.8 1068s
 164757 73581 11371.7180   53   77 11575.2000 11349.3792  1.95%  38.8 1070s
 165366 73841 11562.1628   65   49 11575.2000 11349.5376  1.95%  38.8 1075s
 166198 74170 11487.1291   59   66 11575.2000 11349.7965  1.95%  38.8 1080s
 167025 74474 11397.9497   53   73 11575.2000 11349.9990  1.95%  38.8 1085s
 167850 74832 11563.6158   56   68 11575.2000 11350.1920  1.94%  38.8 1090s
