Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0x81ce3956
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16718 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 20800.000000

Root relaxation: objective 1.005106e+04, 3316 iterations, 0.10 seconds (0.10 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 171184 50641 11460.4538   50   58 11470.8000 11365.8332  0.92%  37.9 1050s
 172103 50874     cutoff   56      11470.8000 11366.0222  0.91%  37.9 1055s
 172898 51002 11401.6656   52   69 11470.8000 11366.1728  0.91%  37.9 1060s
 173808 51198 11467.0376   55   63 11470.8000 11366.3212  0.91%  37.9 1065s
 174711 51387 11470.5257   57   56 11470.8000 11366.4934  0.91%  37.9 1070s
 175608 51567 11435.0035   51   62 11470.8000 11366.6903  0.91%  37.9 1075s
 176540 51767 11457.5741   56   59 11470.8000 11366.8850  0.91%  37.9 1080s
 177429 51947 11403.3145   50   64 11470.8000 11367.0838  0.90%  37.9 1085s
 178317 52111     cutoff   52      11470.8000 11367.2595  0.90%  37.9 1090s
 179237 52285 11430.9098   51   49 11470.8000 11367.4586  0.90%  37.8 1095s
 180152 52440     cutoff   49      11470.8000 11367.6693  0.90%  37.8 1100s
 180881 52576 11436.4398   54   49 11470.8000 11367.8161  0.90%  37.8 1106s
 181397 52663 11443.8076   55   56 11470.8000 11367.9151  0.90%  37.8 1110s
 182293 52879 11447.8769   51   57 11470.8000 11368.0839  0.90%  37.8 1115s
 183245 53028 11459.8444   53   52 11470.8000 11368.3321  0.89%  37.8 1120s
 184049 53199 11412.2435   48   67 11470.8000 11368.4845  0.89%  37.8 1125s
 185037 53388 11423.2316   51   63 11470.8000 11368.6561  0.89%  37.8 1130s
 185948 53546     cutoff   52      11470.8000 11368.8533  0.89%  37.8 1135s
 186924 53733 11434.1387   52   53 11470.8000 11369.0481  0.89%  37.8 1140s
 187841 53919 11451.6086   58   52 11470.8000 11369.2296  0.89%  37.8 1145s
 188753 54086 11468.4450   58   57 11470.8000 11369.4344  0.88%  37.8 1150s
 189667 54266 11434.9932   57   50 11470.8000 11369.6373  0.88%  37.8 1155s
 190610 54440 11463.4448   47   73 11470.8000 11369.8656  0.88%  37.7 1160s
 191538 54653 11449.9858   52   55 11470.8000 11370.0207  0.88%  37.7 1165s
 192438 54814 11411.9742   53   59 11470.8000 11370.2185  0.88%  37.7 1170s
 193345 55000 11444.9199   56   36 11470.8000 11370.3774  0.88%  37.7 1175s
 194013 55135 11395.6005   48   66 11470.8000 11370.4943  0.87%  37.7 1180s
 194929 55287 11421.5802   52   60 11470.8000 11370.7082  0.87%  37.7 1185s
 195845 55438 11415.0953   52   56 11470.8000 11370.8908  0.87%  37.7 1190s
 196788 55584 11400.5239   48   67 11470.8000 11371.0895  0.87%  37.7 1195s
 197707 55771 11464.7263   51   63 11470.8000 11371.2609  0.87%  37.7 1200s
 198599 55947 11443.6933   50   61 11470.8000 11371.4066  0.87%  37.7 1205s
 199503 56102 11386.8330   48   72 11470.8000 11371.5783  0.86%  37.7 1210s
 200414 56256 11398.8783   50   65 11470.8000 11371.7406  0.86%  37.7 1215s
 201361 56460     cutoff   54      11470.8000 11371.9174  0.86%  37.7 1220s
 202252 56592 11422.8786   52   60 11470.8000 11372.0786  0.86%  37.7 1225s
 203206 56766 11466.3554   54   41 11470.8000 11372.2255  0.86%  37.6 1230s
 204180 56953 11411.9323   48   66 11470.8000 11372.4095  0.86%  37.6 1235s
 205132 57137 11400.2719   48   51 11470.8000 11372.5859  0.86%  37.6 1240s
 206089 57340 11444.8943   55   49 11470.8000 11372.7726  0.85%  37.6 1245s
 206991 57472 11434.3168   55   52 11470.8000 11372.9173  0.85%  37.6 1250s
 207935 57665 11408.1404   53   60 11470.8000 11373.1229  0.85%  37.6 1255s
 208844 57814 11423.3962   49   59 11470.8000 11373.3170  0.85%  37.6 1260s
 209737 58004 11464.6001   51   51 11470.8000 11373.4940  0.85%  37.6 1265s
 210418 58113 11411.5341   48   67 11470.8000 11373.6117  0.85%  37.6 1273s
 210729 58176 11425.6991   57   44 11470.8000 11373.6768  0.85%  37.6 1275s
 211685 58345 11460.7704   60   40 11470.8000 11373.8273  0.85%  37.5 1280s
 212432 58468 11468.0599   52   58 11470.8000 11373.9570  0.84%  37.5 1285s
 213361 58632 11432.1854   53   39 11470.8000 11374.0961  0.84%  37.5 1290s
 214345 58807 11403.1745   46   69 11470.8000 11374.2673  0.84%  37.5 1295s
 215247 58970 11440.8529   52   62 11470.8000 11374.4326  0.84%  37.5 1300s
 216130 59104 11397.3581   53   47 11470.8000 11374.5584  0.84%  37.5 1305s
 217042 59243 11457.2216   52   70 11470.8000 11374.7359  0.84%  37.5 1310s
 217949 59404 11439.2683   56   54 11470.8000 11374.9057  0.84%  37.5 1315s
 218824 59556 11433.0947   53   48 11470.8000 11375.0327  0.83%  37.5 1320s
 219723 59696 11450.9054   61   40 11470.8000 11375.1686  0.83%  37.5 1325s
 220654 59856 11382.8097   45   74 11470.8000 11375.3249  0.83%  37.5 1330s
 221580 59999 11391.8996   47   66 11470.8000 11375.4808  0.83%  37.5 1335s
 222491 60169 11433.2078   51   62 11470.8000 11375.6068  0.83%  37.5 1340s
 223444 60336     cutoff   58      11470.8000 11375.7809  0.83%  37.4 1345s
 224368 60474 11464.4742   51   59 11470.8000 11375.9120  0.83%  37.4 1350s
 225107 60546 11468.0276   54   57 11470.8000 11376.0307  0.83%  37.4 1355s
 226026 60689 11417.6262   50   69 11470.8000 11376.1774  0.82%  37.4 1360s
 226969 60820 11456.6848   50   44 11470.8000 11376.3193  0.82%  37.4 1365s
 227859 60957 11461.2776   49   60 11470.8000 11376.4996  0.82%  37.4 1370s
 228763 61085 11462.6631   49   63 11470.8000 11376.6641  0.82%  37.4 1375s
 229682 61240 11446.2263   52   58 11470.8000 11376.8105  0.82%  37.4 1380s
 230609 61360 11434.7900   53   45 11470.8000 11376.9533  0.82%  37.4 1385s
 231516 61487 11394.0484   47   72 11470.8000 11377.1351  0.82%  37.4 1390s
 232414 61624 11452.6463   48   66 11470.8000 11377.3046  0.82%  37.4 1395s
 233354 61779 11408.7954   53   64 11470.8000 11377.4712  0.81%  37.4 1400s
 234301 61883 11447.7757   56   50 11470.8000 11377.6388  0.81%  37.4 1405s
 235239 62033 11444.7884   61   47 11470.8000 11377.7891  0.81%  37.4 1410s
 236129 62151 11427.4553   47   81 11470.8000 11377.9331  0.81%  37.4 1415s
 237011 62282 11413.9932   50   67 11470.8000 11378.0718  0.81%  37.4 1420s
 237933 62450 11429.0343   49   68 11470.8000 11378.2004  0.81%  37.4 1425s
 238835 62564 11436.8311   54   56 11470.8000 11378.3548  0.81%  37.4 1430s
 239750 62675 11404.6410   51   59 11470.8000 11378.5107  0.80%  37.4 1435s
 240636 62787 11469.1209   49   67 11470.8000 11378.6652  0.80%  37.4 1440s
 241563 62916 11469.5890   55   45 11470.8000 11378.7871  0.80%  37.3 1445s
 242458 63032 11443.6239   50   68 11470.8000 11378.9276  0.80%  37.3 1450s
 243351 63132 11455.3077   58   52 11470.8000 11379.0815  0.80%  37.3 1455s
 244258 63248 11413.0808   50   65 11470.8000 11379.2234  0.80%  37.3 1460s
 245199 63374 11464.3503   48   72 11470.8000 11379.3579  0.80%  37.3 1465s
 246161 63514 11454.8249   53   65 11470.8000 11379.4942  0.80%  37.3 1470s
 246971 63628 11460.8736   49   69 11470.8000 11379.6347  0.79%  37.3 1475s
 247910 63751 11434.3469   46   71 11470.8000 11379.7713  0.79%  37.3 1480s
 248829 63876 11452.1435   53   32 11470.8000 11379.9158  0.79%  37.3 1485s
 249733 64009 11468.2534   52   67 11470.8000 11380.0549  0.79%  37.3 1490s
 250439 64068 11421.8836   49   70 11470.8000 11380.1757  0.79%  37.3 1495s
 251349 64191 11397.7892   51   63 11470.8000 11380.3016  0.79%  37.3 1500s
 252268 64296 11438.6790   53   68 11470.8000 11380.4419  0.79%  37.3 1505s
 253246 64404 11389.4915   49   63 11470.8000 11380.5840  0.79%  37.3 1510s
 254155 64524 11445.0914   53   68 11470.8000 11380.7255  0.79%  37.3 1515s
 255129 64656 11414.9140   53   54 11470.8000 11380.8813  0.78%  37.3 1520s
 256017 64769 11445.3319   51   51 11470.8000 11381.0077  0.78%  37.3 1525s
 256957 64892 11449.1677   53   64 11470.8000 11381.1217  0.78%  37.3 1530s
 257760 64991 11468.9371   53   55 11470.8000 11381.2549  0.78%  37.3 1535s
 258692 65124 11426.5053   55   45 11470.8000 11381.3791  0.78%  37.2 1540s
 259618 65259 11464.9826   54   63 11470.8000 11381.4929  0.78%  37.2 1545s
 260574 65391     cutoff   52      11470.8000 11381.6265  0.78%  37.2 1550s
 261520 65509 11392.5167   49   66 11470.8000 11381.7420  0.78%  37.2 1555s
 261771 65527 11388.0427   47   76 11470.8000 11381.7675  0.78%  37.2 1560s
 262707 65655 11417.4235   51   67 11470.8000 11381.9272  0.77%  37.2 1565s
 263653 65753 11427.1778   55   46 11470.8000 11382.0750  0.77%  37.2 1570s
 264581 65853     cutoff   54      11470.8000 11382.2268  0.77%  37.2 1575s
 265501 65953 11432.8745   51   66 11470.8000 11382.3336  0.77%  37.2 1580s
 266464 66084 11416.6936   50   47 11470.8000 11382.5024  0.77%  37.2 1585s
 267395 66199     cutoff   57      11470.8000 11382.6221  0.77%  37.2 1590s
 268323 66317 11450.0700   55   52 11470.8000 11382.7276  0.77%  37.2 1595s
 269238 66418 11469.1388   55   57 11470.8000 11382.8449  0.77%  37.2 1600s
 270167 66511 11430.8310   53   49 11470.8000 11382.9813  0.77%  37.2 1605s
 271058 66620 11462.2696   53   47 11470.8000 11383.1065  0.76%  37.2 1610s
 271947 66733 11418.9205   51   66 11470.8000 11383.2100  0.76%  37.2 1615s
 272685 66797 11431.6005   49   67 11470.8000 11383.3091  0.76%  37.2 1620s
 273640 66902     cutoff   54      11470.8000 11383.4548  0.76%  37.1 1625s
 274549 67002     cutoff   52      11470.8000 11383.5600  0.76%  37.1 1630s
 275461 67104 11444.7346   52   59 11470.8000 11383.6844  0.76%  37.1 1635s
 276396 67208 11462.8053   49   67 11470.8000 11383.7969  0.76%  37.1 1640s
 277306 67319 11411.3528   54   55 11470.8000 11383.9018  0.76%  37.1 1645s
 278191 67414 11412.4698   51   62 11470.8000 11384.0600  0.76%  37.1 1650s
 279168 67554 11421.1605   48   67 11470.8000 11384.1812  0.76%  37.1 1655s
 280121 67632 11451.7821   51   67 11470.8000 11384.3214  0.75%  37.1 1660s
 281045 67733 11396.6108   51   62 11470.8000 11384.4506  0.75%  37.1 1665s
 282015 67843     cutoff   51      11470.8000 11384.5746  0.75%  37.1 1670s
 282957 67978 11442.3003   55   47 11470.8000 11384.7064  0.75%  37.1 1675s
 283927 68086 11423.7471   46   67 11470.8000 11384.8040  0.75%  37.1 1680s
 284848 68178 11408.2530   54   52 11470.8000 11384.9158  0.75%  37.1 1685s
 285731 68277 11412.2917   49   69 11470.8000 11385.0253  0.75%  37.1 1690s
 286644 68367     cutoff   54      11470.8000 11385.1379  0.75%  37.1 1695s
 287587 68459 11469.6244   53   60 11470.8000 11385.2699  0.75%  37.0 1700s
 288546 68546     cutoff   55      11470.8000 11385.4256  0.74%  37.0 1705s
 289480 68655 11470.0462   52   61 11470.8000 11385.5471  0.74%  37.0 1710s
 290441 68773 11417.3249   47   66 11470.8000 11385.6883  0.74%  37.0 1715s
 291334 68863     cutoff   56      11470.8000 11385.7842  0.74%  37.0 1720s
 292272 68957 11463.7870   61   50 11470.8000 11385.9047  0.74%  37.0 1725s
 293121 69062 11443.0765   57   50 11470.8000 11385.9951  0.74%  37.0 1730s
 294063 69166 11432.7925   55   54 11470.8000 11386.0951  0.74%  37.0 1735s
 294916 69241 11440.6744   52   66 11470.8000 11386.2120  0.74%  37.0 1740s
 295878 69327 11444.5748   54   58 11470.8000 11386.3688  0.74%  37.0 1745s
 296818 69425 11397.3229   48   61 11470.8000 11386.4754  0.74%  37.0 1750s
 297726 69526 11407.6310   55   60 11470.8000 11386.5845  0.73%  37.0 1755s
 298685 69633 11460.0155   52   59 11470.8000 11386.6983  0.73%  37.0 1760s
 299404 69670 11424.2014   51   51 11470.8000 11386.7931  0.73%  37.0 1766s
 300052 69734 11438.1637   59   54 11470.8000 11386.8834  0.73%  37.0 1770s
 300989 69802 11455.7657   53   50 11470.8000 11386.9859  0.73%  36.9 1775s
 301909 69886 11459.5880   59   46 11470.8000 11387.1245  0.73%  36.9 1780s
 302843 69993 11451.2016   51   56 11470.8000 11387.2488  0.73%  36.9 1785s
 303779 70056 11427.6107   46   62 11470.8000 11387.3857  0.73%  36.9 1790s
 304411 70093     cutoff   52      11470.8000 11387.4758  0.73%  36.9 1795s
 305349 70177 11468.4059   47   71 11470.8000 11387.6214  0.73%  36.9 1800s
 306294 70228     cutoff   56      11470.8000 11387.7346  0.72%  36.9 1805s
 307208 70292 11460.3419   55   49 11470.8000 11387.8465  0.72%  36.9 1810s
 308154 70393 11457.6748   54   69 11470.8000 11387.9805  0.72%  36.9 1815s
 309096 70490 11435.0525   52   60 11470.8000 11388.1032  0.72%  36.9 1820s
 309867 70575     cutoff   55      11470.8000 11388.1847  0.72%  36.9 1825s
 310795 70656 11393.5272   51   60 11470.8000 11388.3190  0.72%  36.9 1830s
 311698 70727 11425.7142   50   70 11470.8000 11388.4140  0.72%  36.9 1835s
 312687 70844 11459.2773   54   44 11470.8000 11388.5346  0.72%  36.9 1840s
 313634 70922     cutoff   55      11470.8000 11388.6390  0.72%  36.9 1845s
 314579 71005 11404.1225   51   53 11470.8000 11388.7871  0.71%  36.9 1850s
 315523 71086 11446.7914   58   56 11470.8000 11388.9159  0.71%  36.9 1855s
 316413 71159 11457.5876   58   59 11470.8000 11389.0293  0.71%  36.9 1860s
 317303 71251 11460.6319   50   68 11470.8000 11389.1079  0.71%  36.9 1865s
 318243 71342     cutoff   53      11470.8000 11389.2294  0.71%  36.8 1870s
 319150 71409 11463.0321   52   54 11470.8000 11389.3525  0.71%  36.8 1875s
 320067 71492 11422.7535   52   63 11470.8000 11389.4647  0.71%  36.8 1880s
 320998 71587 11409.1587   50   67 11470.8000 11389.5721  0.71%  36.8 1885s
 321881 71661 11460.2033   51   63 11470.8000 11389.6881  0.71%  36.8 1890s
 322775 71716     cutoff   55      11470.8000 11389.7887  0.71%  36.8 1895s
 323700 71792 11434.3189   49   65 11470.8000 11389.9068  0.71%  36.8 1900s
 324594 71861 11436.9235   51   65 11470.8000 11390.0276  0.70%  36.8 1908s
 324811 71886 11428.3755   51   66 11470.8000 11390.0519  0.70%  36.8 1910s
 325633 71938 11461.6853   58   44 11470.8000 11390.1884  0.70%  36.8 1915s
 326508 71993 11414.4591   48   55 11470.8000 11390.2895  0.70%  36.8 1920s
 327459 72059 11405.1137   51   61 11470.8000 11390.4010  0.70%  36.8 1925s
 328345 72134 11465.7110   56   37 11470.8000 11390.5004  0.70%  36.8 1930s
 329261 72202 11428.8521   51   52 11470.8000 11390.6251  0.70%  36.8 1935s
 330199 72257     cutoff   53      11470.8000 11390.7482  0.70%  36.8 1940s
 331145 72351 11458.7769   55   55 11470.8000 11390.8439  0.70%  36.8 1945s
 332036 72393     cutoff   53      11470.8000 11390.9790  0.70%  36.8 1950s
 332988 72490 11429.9033   49   69 11470.8000 11391.0839  0.69%  36.8 1955s
 333879 72549 11460.7492   56   56 11470.8000 11391.1750  0.69%  36.8 1960s
 334854 72625     cutoff   57      11470.8000 11391.2890  0.69%  36.8 1965s
 335801 72712 11459.2066   53   63 11470.8000 11391.4154  0.69%  36.8 1970s
 336730 72788 11447.2415   50   57 11470.8000 11391.5476  0.69%  36.8 1975s
 337669 72831     cutoff   56      11470.8000 11391.6604  0.69%  36.8 1980s
 338456 72890 11454.1382   51   57 11470.8000 11391.7556  0.69%  36.7 1985s
 339413 72938 11426.9336   53   53 11470.8000 11391.8719  0.69%  36.7 1990s
 340391 73019 11415.9870   54   55 11470.8000 11391.9820  0.69%  36.7 1995s
 341334 73109 11469.2928   54   64 11470.8000 11392.0990  0.69%  36.7 2000s
 342276 73199 11457.5573   55   63 11470.8000 11392.1985  0.69%  36.7 2005s
 343231 73248 11402.7535   45   75 11470.8000 11392.3257  0.68%  36.7 2010s
 344165 73312 11467.2467   54   41 11470.8000 11392.4499  0.68%  36.7 2015s
 345171 73408 11445.6628   54   65 11470.8000 11392.5646  0.68%  36.7 2020s
 346127 73489     cutoff   51      11470.8000 11392.6752  0.68%  36.7 2025s
 347060 73542 11464.3365   51   59 11470.8000 11392.7932  0.68%  36.7 2030s
 347990 73613 11452.3574   53   67 11470.8000 11392.8955  0.68%  36.7 2035s
 348943 73660 11430.3068   49   60 11470.8000 11392.9990  0.68%  36.7 2040s
 349850 73716 11458.2490   51   60 11470.8000 11393.1310  0.68%  36.7 2045s
 350782 73778 11402.2347   51   66 11470.8000 11393.2324  0.68%  36.7 2050s
 351700 73838     cutoff   62      11470.8000 11393.3349  0.68%  36.7 2055s
 352602 73901 11461.0316   53   59 11470.8000 11393.4333  0.67%  36.7 2060s
 353563 73945 11464.0798   53   61 11470.8000 11393.5236  0.67%  36.6 2065s
 354471 74023 11441.4406   54   51 11470.8000 11393.6343  0.67%  36.6 2070s
 355394 74069 11463.7571   55   54 11470.8000 11393.7318  0.67%  36.6 2075s
 356373 74132 11467.7482   54   60 11470.8000 11393.8669  0.67%  36.6 2080s
 357296 74180     cutoff   54      11470.8000 11393.9699  0.67%  36.6 2085s
 358223 74232 11442.8267   52   68 11470.8000 11394.0915  0.67%  36.6 2090s
 359087 74262 11463.4621   50   73 11470.8000 11394.1846  0.67%  36.6 2095s
 360010 74334 11442.0988   50   46 11470.8000 11394.2895  0.67%  36.6 2100s
 360963 74396     cutoff   53      11470.8000 11394.3755  0.67%  36.6 2105s
 361776 74455 11449.5169   49   71 11470.8000 11394.4391  0.67%  36.6 2110s
 362687 74490 11453.7412   52   63 11470.8000 11394.5362  0.66%  36.6 2115s
 363668 74565     cutoff   53      11470.8000 11394.6221  0.66%  36.6 2120s
 364641 74643 11462.6866   49   57 11470.8000 11394.7320  0.66%  36.6 2125s
 365614 74699 11442.8447   49   69 11470.8000 11394.8371  0.66%  36.6 2130s
 366603 74772 11467.3301   53   58 11470.8000 11394.9426  0.66%  36.5 2135s
 367580 74822 11463.6883   54   45 11470.8000 11395.0503  0.66%  36.5 2140s
 368503 74885 11425.2133   50   71 11470.8000 11395.1468  0.66%  36.5 2145s
 369436 74914 11422.0157   55   44 11470.8000 11395.2439  0.66%  36.5 2150s
 370436 74970     cutoff   55      11470.8000 11395.3582  0.66%  36.5 2155s
 371380 75013 11436.6303   50   67 11470.8000 11395.4643  0.66%  36.5 2160s
 372360 75078     cutoff   56      11470.8000 11395.5581  0.66%  36.5 2165s
 373219 75072 11461.4493   50   63 11470.8000 11395.6791  0.65%  36.5 2170s
 373374 75081 11457.0086   49   66 11470.8000 11395.6941  0.65%  36.5 2175s
 374203 75143 11450.8409   49   67 11470.8000 11395.7858  0.65%  36.5 2180s
 374956 75193 11426.2565   50   67 11470.8000 11395.8742  0.65%  36.5 2185s
 375881 75240 11462.2280   53   54 11470.8000 11395.9908  0.65%  36.5 2190s
 376838 75289 11437.6282   54   54 11470.8000 11396.1019  0.65%  36.5 2195s
 377767 75306     cutoff   49      11470.8000 11396.2086  0.65%  36.5 2200s
 378722 75347 11421.6172   50   70 11470.8000 11396.3155  0.65%  36.5 2205s
 379668 75394 11454.3421   50   66 11470.8000 11396.4343  0.65%  36.5 2210s
 380631 75434 11451.1085   49   64 11470.8000 11396.5399  0.65%  36.5 2215s
 381606 75494 11432.2874   49   63 11470.8000 11396.6376  0.65%  36.5 2220s
 382553 75543 11452.6297   60   33 11470.8000 11396.7420  0.65%  36.5 2225s
 383517 75583 11452.4547   51   53 11470.8000 11396.8417  0.64%  36.4 2230s
 384473 75617     cutoff   55      11470.8000 11396.9456  0.64%  36.4 2235s
 385381 75663 11467.7021   56   38 11470.8000 11397.0512  0.64%  36.4 2240s
 386326 75690 11456.0315   50   64 11470.8000 11397.1569  0.64%  36.4 2245s
 387232 75716     cutoff   53      11470.8000 11397.2528  0.64%  36.4 2250s
 388130 75744 11456.3648   52   42 11470.8000 11397.3636  0.64%  36.4 2255s
 389061 75768 11422.4132   51   61 11470.8000 11397.4826  0.64%  36.4 2260s
 390009 75847 11411.1046   59   41 11470.8000 11397.5696  0.64%  36.4 2265s
 390968 75878 11468.6370   53   62 11470.8000 11397.6735  0.64%  36.4 2270s
 391892 75920     cutoff   55      11470.8000 11397.7737  0.64%  36.4 2275s
 392828 75978 11455.6680   52   62 11470.8000 11397.8454  0.64%  36.4 2280s
 393779 76037     cutoff   47      11470.8000 11397.9343  0.64%  36.4 2285s
 394599 76096 11442.1846   52   65 11470.8000 11398.0215  0.63%  36.4 2290s
 395401 76127     cutoff   53      11470.8000 11398.1061  0.63%  36.4 2295s
 396361 76155 11438.6143   49   65 11470.8000 11398.1942  0.63%  36.4 2300s
 397318 76204     cutoff   55      11470.8000 11398.2911  0.63%  36.4 2305s
 398269 76251 11424.5935   50   66 11470.8000 11398.3942  0.63%  36.4 2310s
 399196 76277 11436.0612   51   57 11470.8000 11398.4813  0.63%  36.4 2315s
 400165 76320 11454.0344   54   42 11470.8000 11398.5807  0.63%  36.4 2320s
 401130 76344 11440.7720   53   59 11470.8000 11398.6715  0.63%  36.3 2325s
 402024 76352 11448.2378   54   71 11470.8000 11398.7733  0.63%  36.3 2330s
 402965 76361 11421.2007   49   70 11470.8000 11398.8627  0.63%  36.3 2335s
 403907 76400     cutoff   53      11470.8000 11398.9584  0.63%  36.3 2340s
 404795 76405 11424.1502   53   56 11470.8000 11399.0679  0.63%  36.3 2345s
 405679 76416 11440.0514   50   46 11470.8000 11399.1535  0.62%  36.3 2350s
 406557 76405     cutoff   52      11470.8000 11399.2297  0.62%  36.3 2355s
 407448 76416     cutoff   54      11470.8000 11399.3225  0.62%  36.3 2360s
 408320 76437 11427.2532   51   47 11470.8000 11399.4092  0.62%  36.3 2365s
 409150 76421     cutoff   55      11470.8000 11399.5028  0.62%  36.3 2370s
 409987 76440 11462.3552   58   46 11470.8000 11399.5799  0.62%  36.4 2375s
 410872 76443 11463.4135   54   66 11470.8000 11399.6844  0.62%  36.4 2380s
 411742 76439 11466.0547   50   61 11470.8000 11399.7916  0.62%  36.4 2385s
 412582 76448 11424.3300   50   68 11470.8000 11399.8748  0.62%  36.4 2391s
 413210 76464 11433.0399   51   60 11470.8000 11399.9705  0.62%  36.4 2395s
 414044 76472     cutoff   52      11470.8000 11400.0554  0.62%  36.4 2400s
 414918 76460 11470.2438   56   37 11470.8000 11400.1780  0.62%  36.4 2405s
 415798 76456 11429.5922   51   64 11470.8000 11400.2822  0.61%  36.4 2410s
 416639 76433 11422.6154   49   66 11470.8000 11400.3712  0.61%  36.4 2415s
 417475 76412 11430.1952   48   71 11470.8000 11400.4597  0.61%  36.4 2420s
 418315 76398 11447.6514   54   57 11470.8000 11400.5530  0.61%  36.4 2425s
 419170 76372 11438.6285   52   58 11470.8000 11400.6322  0.61%  36.4 2430s
 419996 76379 11455.9726   53   60 11470.8000 11400.7240  0.61%  36.4 2435s
 420793 76338 11448.9975   53   59 11470.8000 11400.8158  0.61%  36.4 2440s
 421572 76302     cutoff   53      11470.8000 11400.9228  0.61%  36.4 2445s
 422380 76276     cutoff   51      11470.8000 11401.0304  0.61%  36.4 2450s
 423218 76273 11469.9735   51   57 11470.8000 11401.1252  0.61%  36.4 2455s
 423253 76273 11447.8794   50   72 11470.8000 11401.1323  0.61%  36.4 2462s
 423708 76254 11449.8833   47   61 11470.8000 11401.1784  0.61%  36.4 2465s
 424569 76243 11458.6286   53   54 11470.8000 11401.2753  0.61%  36.5 2470s
 425416 76218 11455.0855   57   31 11470.8000 11401.3665  0.61%  36.5 2475s
 426251 76199 11452.8741   58   58 11470.8000 11401.4656  0.60%  36.5 2480s
 427092 76179 11462.2187   53   67 11470.8000 11401.5548  0.60%  36.5 2485s
 427880 76144 11418.3271   51   62 11470.8000 11401.6511  0.60%  36.5 2490s
 428652 76119 11416.2801   50   70 11470.8000 11401.7353  0.60%  36.5 2495s
 429478 76104 11446.4332   52   59 11470.8000 11401.8102  0.60%  36.5 2500s
 430280 76074 11460.8927   54   62 11470.8000 11401.8972  0.60%  36.5 2505s
 431113 76059 11464.4072   54   59 11470.8000 11401.9859  0.60%  36.5 2510s
 431918 76047 11419.6489   52   58 11470.8000 11402.0804  0.60%  36.5 2515s
 432736 76028 11464.2135   51   60 11470.8000 11402.1761  0.60%  36.5 2520s
 433512 75994     cutoff   53      11470.8000 11402.2557  0.60%  36.5 2525s
 434304 75955 11427.7053   48   70 11470.8000 11402.3687  0.60%  36.6 2530s
 435089 75939 11442.3497   49   68 11470.8000 11402.4651  0.60%  36.6 2535s
 435888 75902 11463.6219   53   61 11470.8000 11402.5676  0.59%  36.6 2540s
 436671 75891 11462.3364   59   54 11470.8000 11402.6489  0.59%  36.6 2545s
 437473 75862 11465.3552   54   53 11470.8000 11402.7477  0.59%  36.6 2550s
 438170 75849 11453.8348   56   53 11470.8000 11402.8306  0.59%  36.6 2555s
 438847 75820     cutoff   59      11470.8000 11402.9043  0.59%  36.6 2560s
 439638 75802 11452.7123   52   66 11470.8000 11402.9758  0.59%  36.6 2565s
 440425 75767 11434.8490   51   63 11470.8000 11403.0669  0.59%  36.6 2570s
 441216 75752 11446.4032   54   58 11470.8000 11403.1654  0.59%  36.6 2575s
 441977 75721 11421.8697   51   55 11470.8000 11403.2458  0.59%  36.6 2580s
 442797 75692     cutoff   52      11470.8000 11403.3446  0.59%  36.7 2585s
 443567 75637 11469.3475   54   69 11470.8000 11403.4237  0.59%  36.7 2590s
 444347 75619 11445.0984   55   67 11470.8000 11403.4930  0.59%  36.7 2595s
 445125 75594 11468.7025   51   60 11470.8000 11403.5878  0.59%  36.7 2600s
 445932 75560 11452.3541   54   56 11470.8000 11403.6794  0.59%  36.7 2605s
 446695 75531 11459.0780   54   52 11470.8000 11403.7563  0.58%  36.7 2610s
 447532 75515     cutoff   59      11470.8000 11403.8451  0.58%  36.7 2615s
 448306 75468 11457.4312   52   61 11470.8000 11403.9472  0.58%  36.7 2620s
 449057 75424 11455.0600   52   61 11470.8000 11404.0264  0.58%  36.7 2625s
 449880 75364     cutoff   51      11470.8000 11404.1306  0.58%  36.7 2630s
 450683 75313 11453.3985   51   66 11470.8000 11404.2287  0.58%  36.7 2635s
 451450 75265 11436.3568   52   54 11470.8000 11404.3254  0.58%  36.8 2640s
 452252 75232 11435.5775   48   72 11470.8000 11404.4025  0.58%  36.8 2645s
 453032 75182     cutoff   54      11470.8000 11404.4988  0.58%  36.8 2650s
 453682 75137 11448.8458   50   62 11470.8000 11404.5687  0.58%  36.8 2655s
 454424 75085     cutoff   53      11470.8000 11404.6621  0.58%  36.8 2660s
