Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0xb5f54942
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)
Found heuristic solution: objective 114452.00000

Root relaxation: objective 2.913919e+04, 1029 iterations, 0.04 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 66606 27718 64187.5915   59   46 64655.0000 63935.3035  1.11%  36.7  285s
 67952 28261 64214.6921   48   54 64655.0000 63938.2144  1.11%  36.7  290s
 69140 28796 64516.0130   55   49 64655.0000 63940.5533  1.11%  36.8  295s
 70468 29367 64373.1521   49   73 64655.0000 63943.6231  1.10%  36.8  300s
 71745 29977     cutoff   68      64655.0000 63946.1935  1.10%  36.9  305s
 73053 30537 64571.5439   63   38 64655.0000 63948.6222  1.09%  36.9  310s
 74353 31148 64351.3659   56   53 64655.0000 63950.4088  1.09%  36.9  315s
 75691 31773 64342.9820   61   42 64655.0000 63952.8379  1.09%  37.0  320s
 77004 32359 64142.7338   51   62 64655.0000 63955.0578  1.08%  37.0  325s
 78364 33001 64541.3488   60   50 64655.0000 63957.6152  1.08%  37.0  330s
 79631 33560     cutoff   54      64655.0000 63960.4245  1.07%  37.0  335s
 80920 34093 64316.1362   57   51 64655.0000 63962.9654  1.07%  37.1  340s
 82215 34673 64454.9407   52   58 64655.0000 63965.7418  1.07%  37.1  345s
 83509 35210 64190.0010   51   53 64655.0000 63967.7764  1.06%  37.1  350s
 84345 35626 64623.0685   56   45 64655.0000 63968.9688  1.06%  37.2  355s
 85552 36167 64482.5183   60   40 64655.0000 63971.5712  1.06%  37.2  360s
 86823 36690 64631.0110   73   17 64655.0000 63973.9429  1.05%  37.2  365s
 88168 37240 64560.4163   70   26 64655.0000 63976.7827  1.05%  37.2  370s
 89421 37856 64236.1106   56   52 64655.0000 63978.4958  1.05%  37.2  375s
 90733 38436 64381.7919   55   50 64655.0000 63980.3518  1.04%  37.3  380s
 91999 39022 64563.0123   65   35 64655.0000 63982.4893  1.04%  37.3  385s
 93228 39505 64204.0788   46   60 64655.0000 63984.7362  1.04%  37.3  390s
 94502 40042 64620.1486   63   46 64655.0000 63986.8741  1.03%  37.4  395s
 95815 40630 64229.1987   53   53 64655.0000 63988.6467  1.03%  37.4  400s
 97087 41211 64269.2303   56   52 64655.0000 63990.3066  1.03%  37.4  405s
 98274 41776 64575.1817   61   43 64655.0000 63992.0135  1.03%  37.4  410s
 99441 42257 64008.5263   48   56 64655.0000 63993.9304  1.02%  37.5  415s
 100676 42816 64568.6006   55   56 64655.0000 63995.4292  1.02%  37.5  420s
 101993 43412 64483.1956   62   35 64655.0000 63997.3503  1.02%  37.5  425s
 103250 43902 64639.7181   51   64 64655.0000 63999.8281  1.01%  37.5  430s
 104315 44368 64242.7168   55   56 64655.0000 64001.5238  1.01%  37.5  435s
 105404 44770 64598.5471   66   38 64655.0000 64003.7069  1.01%  37.5  440s
 106716 45331 64387.5599   59   39 64655.0000 64005.6573  1.00%  37.6  445s
 107959 45864 64302.0513   53   57 64655.0000 64007.1764  1.00%  37.6  450s
 109084 46336 64238.0538   54   53 64655.0000 64008.5924  1.00%  37.6  455s
 110328 46875 64395.1110   52   59 64655.0000 64010.3410  1.00%  37.7  460s
 111587 47339 64580.6912   63   35 64655.0000 64012.2680  0.99%  37.7  465s
 112908 47900 64301.4843   47   59 64655.0000 64013.8517  0.99%  37.7  470s
 114178 48453 64455.5413   52   59 64655.0000 64015.5432  0.99%  37.7  475s
 115398 48999 64587.1920   63   43 64655.0000 64016.9370  0.99%  37.8  480s
 116606 49515 64249.2501   49   57 64655.0000 64018.1252  0.99%  37.8  485s
 117899 50093 64050.9809   53   59 64655.0000 64019.5490  0.98%  37.8  490s
 119184 50669 64282.1671   51   60 64655.0000 64021.3010  0.98%  37.8  495s
 120375 51153 64524.1582   62   39 64655.0000 64022.8789  0.98%  37.8  500s
 121673 51688 64144.7003   50   55 64655.0000 64024.5121  0.98%  37.8  505s
 122943 52258 64426.4913   57   50 64655.0000 64025.8860  0.97%  37.8  510s
 124214 52869 64637.6882   71   28 64655.0000 64027.6267  0.97%  37.9  515s
 125399 53319 64321.4816   57   44 64655.0000 64029.0794  0.97%  37.9  520s
